attack_id,name,tier,group,selection_reasons,guard_disabled,dodge_bypass,airborne_avoidance,parry_disabled,bullet_ids,behavior_ids,animation_associations,npc_row_count,map_npc_model_count,vanilla_flag_changes,priority_band
3250321,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,3250321,232500321;232500320,c3250:3031@1.233,4,2,{},
3250341,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,3250341,232500341,c3250:3034@1.267,4,2,{},
3250441,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3250441,232500441,c3250:1003004@1.533,4,2,{},
3250461,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3250461,232500461,c3250:1003010@1.800,4,2,{},
3250471,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3250471,232500471,c3250:1003025@0.767,4,2,{},
3250481,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3250481,232500481,c3250:1003026@1.333,4,2,{},
3250493,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3250493,232500493;232500492;232500491,c3250:1003028@1.800,4,2,{},
3250501,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3250501,232500501,c3250:1003029@1.367,4,2,{},
3250512,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3250512,232500512;232500511;232500510;232500514;232500515,c3250:1003030@2.167;c3250:1003030@2.267;c3250:1003030@2.367;c3250:3030@2.167;c3250:3030@2.267;c3250:3030@2.367,4,2,{},
3250513,[Draconic Tree Sentinel] Bullet - Homing Lightning Damage,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3250513,232500513;232500512;232500511;232500510;232500514;232500515,c3250:1003030@2.167;c3250:1003030@2.267;c3250:1003030@2.367;c3250:3030@2.167;c3250:3030@2.267;c3250:3030@2.367,4,2,{},
3250514,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,1,0,1,3250514,232500514,c3250:1003030@2.267;c3250:3030@2.267,4,2,{},
3250515,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,1,0,1,3250515,232500515,c3250:1003030@2.367;c3250:3030@2.367,4,2,{},
3250531,[Draconic Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3250531,232500531,c3250:1003034@1.267,4,2,{},
3250551,[Draconic Tree Sentinel] Bullet - Spread Lightning Damage,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3250551,232500551;232500550,c3250:1003038@1.867;c3250:3038@1.867,4,2,{},
3250552,[Draconic Tree Sentinel] Bullet - Spread Lightning Damage,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3250552,232500552;232500551;232500550,c3250:1003038@1.867;c3250:3038@1.867,4,2,{},
3251141,[Tree Sentinel] Bullet,C,Tree Sentinel local impacts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,3251141,232510141,c3251:3004@1.333,7,3,{},
3251161,[Tree Sentinel] Bullet,B,Tree Sentinel halberd impact bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,3251161,232510161,c3251:3006@1.233,7,3,{},
3251241,[Tree Sentinel] Bullet - Huge Shield AoE,C,Tree Sentinel local impacts,airborne-avoidance,0,0,1,1,3251241,232510241,c3251:3014@2.333,7,3,{},
3251271,[Tree Sentinel] Bullet - Huge Shield AoE,C,Tree Sentinel local impacts,airborne-avoidance,0,0,1,1,3251271,232510271,c3251:3017@1.600,7,3,{},
3251281,[Tree Sentinel] Bullet,B,Tree Sentinel halberd impact bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,3251281,232510281,c3251:3018@1.833,7,3,{},
3251451,[Tree Sentinel] Bullet,B,Tree Sentinel halberd impact bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,3251451,232510451,c3251:3037@1.900,7,3,{},
3251910,[Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3251910,232510910,c3251:1008200@0.167;c3251:1100@0.200;c3251:1101@0.000;c3251:3023@0.000;c3251:3023@0.600;c3251:3023@1.200;c3251:3023@1.800;c3251:3023@2.400;c3251:30@0.000;c3251:30@0.667;c3251:30@1.333;c3251:30@2.000;c3251:30@2.667;c3251:5020@0.000;c3251:5020@0.667;c3251:5021@0.000;c3251:5021@0.667;c3251:5022@0.000;c3251:5022@0.667;c3251:5023@0.000;c3251:5023@0.667;c3251:8200@0.000;c3251:8200@0.667;c3251:8200@1.333;c3251:8200@2.000;c3251:8200@2.667;c3251:8220@0.000;c3251:8220@0.667;c3251:8220@1.333;c3251:8220@2.000;c3251:8220@2.667,7,3,{},
3251911,[Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3251911,232510911;232510910;232510915,c3251:1008200@0.167;c3251:1100@0.200;c3251:1100@0.533;c3251:1101@0.000;c3251:1101@0.333;c3251:3023@0.000;c3251:3023@0.300;c3251:3023@0.600;c3251:3023@0.900;c3251:3023@1.200;c3251:3023@1.500;c3251:3023@1.800;c3251:3023@2.100;c3251:3023@2.400;c3251:3023@2.700;c3251:30@0.000;c3251:30@0.333;c3251:30@0.667;c3251:30@1.000;c3251:30@1.333;c3251:30@1.667;c3251:30@2.000;c3251:30@2.333;c3251:30@2.667;c3251:30@3.000;c3251:5020@0.000;c3251:5020@0.333;c3251:5020@0.667;c3251:5021@0.000;c3251:5021@0.333;c3251:5021@0.667;c3251:5022@0.000;c3251:5022@0.333;c3251:5022@0.667;c3251:5022@1.000;c3251:5023@0.000;c3251:5023@0.333;c3251:5023@0.667;c3251:5023@1.000;c3251:8200@0.000;c3251:8200@0.333;c3251:8200@0.667;c3251:8200@1.000;c3251:8200@1.333;c3251:8200@1.667;c3251:8200@2.000;c3251:8200@2.333;c3251:8200@2.667;c3251:8200@3.000;c3251:8220@0.000;c3251:8220@0.333;c3251:8220@0.667;c3251:8220@1.000;c3251:8220@1.333;c3251:8220@1.667;c3251:8220@2.000;c3251:8220@2.333;c3251:8220@2.667;c3251:8220@3.000,7,3,{},
3251913,[Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3251913,232510913;1045;232510912;232510911;232510910;232510915,c3251:1008200@0.167;c3251:1100@0.200;c3251:1100@0.533;c3251:1101@0.000;c3251:1101@0.333;c3251:3023@0.000;c3251:3023@0.300;c3251:3023@0.600;c3251:3023@0.900;c3251:3023@1.200;c3251:3023@1.500;c3251:3023@1.800;c3251:3023@2.100;c3251:3023@2.400;c3251:3023@2.700;c3251:30@0.000;c3251:30@0.333;c3251:30@0.667;c3251:30@1.000;c3251:30@1.333;c3251:30@1.667;c3251:30@2.000;c3251:30@2.333;c3251:30@2.667;c3251:30@3.000;c3251:5020@0.000;c3251:5020@0.333;c3251:5020@0.667;c3251:5021@0.000;c3251:5021@0.333;c3251:5021@0.667;c3251:5022@0.000;c3251:5022@0.333;c3251:5022@0.667;c3251:5022@1.000;c3251:5023@0.000;c3251:5023@0.333;c3251:5023@0.667;c3251:5023@1.000;c3251:8200@0.000;c3251:8200@0.333;c3251:8200@0.667;c3251:8200@1.000;c3251:8200@1.333;c3251:8200@1.667;c3251:8200@2.000;c3251:8200@2.333;c3251:8200@2.667;c3251:8200@3.000;c3251:8220@0.000;c3251:8220@0.333;c3251:8220@0.667;c3251:8220@1.000;c3251:8220@1.333;c3251:8220@1.667;c3251:8220@2.000;c3251:8220@2.333;c3251:8220@2.667;c3251:8220@3.000,7,3,{},
3251915,[Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3251915,232510915,c3251:1100@0.533;c3251:1101@0.333;c3251:3023@0.300;c3251:3023@0.900;c3251:3023@1.500;c3251:3023@2.100;c3251:3023@2.700;c3251:30@0.333;c3251:30@1.000;c3251:30@1.667;c3251:30@2.333;c3251:30@3.000;c3251:5020@0.333;c3251:5021@0.333;c3251:5022@0.333;c3251:5022@1.000;c3251:5023@0.333;c3251:5023@1.000;c3251:8200@0.333;c3251:8200@1.000;c3251:8200@1.667;c3251:8200@2.333;c3251:8200@3.000;c3251:8220@0.333;c3251:8220@1.000;c3251:8220@1.667;c3251:8220@2.333;c3251:8220@3.000,7,3,{},
3252351,[Fallen Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3252351,232520351;232520350,,4,2,{},
3252361,[Fallen Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3252361,232520361;232520360,,4,2,{},
3252471,[Fallen Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3252471,232520471;232520470,,4,2,{},
3252473,[Fallen Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3252473,232520473;232520472,,4,2,{},
3252481,[Fallen Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3252481,232520481;232520480,,4,2,{},
3252483,[Fallen Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3252483,232520483;232520482,,4,2,{},
3300140,[Nox Swordstress 1],U,Unapproved screening result,airborne-avoidance,0,0,1,1,,233000140,c3300:1003004@0.700;c3300:3002@1.267;c3300:3004@1.300;c3300:3011@1.633;c3300:3012@0.933;c3300:4003010@1.533;c3300:4003015@1.067,5,3,{},
3300141,[Nox Swordstress 1],U,Unapproved screening result,airborne-avoidance,0,0,1,1,,233000141,c3300:1003004@1.200;c3300:3005@2.133;c3300:4003015@1.667,5,3,{},
3320130,[Silver Tear] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3320130,233200130,c3320:2010000@2.900;c3320:2011011@2.600;c3320:3010@3.433,21,11,{},
3320131,[Silver Tear] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3320132;3320133;3320134;3320135,233200130;255000130,c3320:2010000@2.900;c3320:2011011@2.600;c3320:3010@3.433;c5500:2010000@2.900;c5500:2011011@2.600;c5500:3010@3.433,57,20,{},
3320150,[Silver Tear],U,Unapproved screening result,airborne-avoidance,0,0,1,1,,233200150,c3320:1800@0.000;c3320:7000@0.000,21,11,{},
3350420,[Crystalian] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3350420,233500420,,31,18,{},
3350425,[Crystalian] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3350425,233500425,,31,18,{},
3360490,[Ancestral Follower] Bullet - Rot Breath,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3360490,233600490,,69,24,{},
3360500,[Ancestral Follower] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3360500,233600500,,69,24,{},
3370120,[Ancestral Follower Shaman] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,0,3370131,233700120;233700130,c3370:3002@1.467;c3370:3005@1.533;c3370:3006@1.500,11,4,{},
3370141,[Ancestral Follower Shaman] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,1,0,1,3370141,233700141,c3370:3003@1.833,11,4,{},
3400350,[Grave Warden Duelist] AoE,B,Duelist hammer-ground contacts,airborne-avoidance,0,0,1,1,,234000350,c3400:1003005@2.400,27,9,{},
3400351,[Grave Warden Duelist] AoE,B,Duelist hammer-ground contacts,airborne-avoidance,0,0,1,1,,234000351,c3400:1003005@2.467,27,9,{},
3400360,[Grave Warden Duelist] AoE,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,234000360,c3400:1003007@4.367,27,9,{},
3400370,[Grave Warden Duelist] Bullet,U,Unapproved screening result,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,3400370,234000370,c3400:3006@3.733,27,9,{},
3400380,[Grave Warden Duelist] Bullet - AoE,U,Unapproved screening result,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,3400380,234000380,c3400:1003011@2.167,27,9,{},
3400850,[Grave Warden Duelist] AoE,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,234000850,c3400:1003005@2.400,27,9,{},
3400851,[Grave Warden Duelist] AoE,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,234000851,c3400:1003005@2.467,27,9,{},
3400860,[Grave Warden Duelist] AoE,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,234000860,c3400:1003007@4.367,27,9,{},
3400870,,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,,,0,0,{},
3400880,,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,,,0,0,{},
3451141,[Misbegotten 2] AoE,U,Unapproved screening result,airborne-avoidance,0,0,1,1,3451141,234510141,,14,12,{},
3460150,[Winged Misbegotten] Bullet - Roar,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3460150,234600150,c3460:3007@0.867,10,7,{},
3460180,[Winged Misbegotten] Stomp,B,Misbegotten foot stomp,airborne-avoidance;name,0,0,1,1,,234600180,c3460:3011@0.700,10,7,{},
3460201,[Winged Misbegotten] Bullet - Jump Shockwave,U,Unapproved screening result,name;small-short-enemy-bullet,0,0,0,1,3460201,234600201,c3460:3024@1.333,10,7,{},
3470190,[Albinauric] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,3470190,234700190,,54,69,{},
3500350,[Skeleton (Curved Sword)] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3500353,235000450,,91,103,{},
3500810,[Skeleton (Curved Sword)] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3500810,235000910,,91,103,{},
3510090,[Skeleton (Scimitar)] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3510091,235100090,,53,26,{},
3510700,[Skeleton (Scimitar)] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3510700;3510702,235100700;235100701,,53,26,{},
3550292,[Sanguine Noble] Bullet,U,Unapproved screening result,airborne-avoidance,1,0,1,0,3550295,235500290,c3550:3019@1.067;c3550:3027@0.733,6,4,{},
3560243,[Godskin Apostle] Bullet - Stretch Fire Spin Fire,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3560243,235600243;235600242,,9,6,{},
3560261,[Godskin Apostle] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3560261,235600261;235600260,,9,6,{},
3570191,[Godskin Noble] Bullet - Rapier Slam AoE,B,Godskin Noble rapier ground burst,airborne-avoidance;name;small-short-enemy-bullet,0,0,1,1,3570191,235700191,c3570:3009@1.733;c3570:3012@1.000;c3570:3012@2.267;c3570:3013@1.733;c3570:3031@1.733,6,4,{},
3570260,[Godskin Noble] Floating Slam Land,D,Separate body and weapon contacts,name,1,0,0,1,,235700260,c3570:3016@4.000,6,4,{},
3570261,[Godskin Noble] Bullet - Floating Slam Knockaway,U,Unapproved screening result,name,0,0,0,1,3570261,235700261,c3570:3016@1.467,6,4,{},
3570262,[Godskin Noble] Bullet - Floating Slam AoE Damage,C,Godskin Noble landing wave,airborne-avoidance;name,0,0,1,1,3570262,235700262,c3570:3016@4.033,6,4,{},
3570270,[Godskin Noble] Roll Start Slam,U,Unapproved screening result,name,0,0,0,1,,235700270,c3570:3020@2.933,6,4,{},
3570300,[Godskin Noble] Bullet - Fire Circle,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3570300,235700300,c3570:3026@1.067,6,4,{},
3570311,[Godskin Noble] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3570311,235700311;235700310,c3570:3027@1.733,6,4,{},
3570420,[Godskin Noble] Bullet - Belly Quick Fire,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3570420,235700420,c3570:3028@0.433,6,4,{},
3570421,[Godskin Noble] Bullet - Belly Quick Fire,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3570421,235700421;235700420,c3570:3028@0.433,6,4,{},
3600372,[Alabaster Lord] Bullet - Meteor,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3600373;3600374;3600860;3600861,236000373;236000372;236000371;236000810;236000820;236000830;236000840;236000850,,10,8,{},
3600420,[Alabaster Lord] Bullet - Gravity Orb Push,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3600420,236000420,,10,8,{},
3610150,[Oracle Envoy] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3610152,236100150,,4,2,{},
3620160,[Oracle Envoy (Large)] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3620163,236200160,,3,2,{},
3630111,[Oracle Envoy (Giant)] Attack,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,236300111,c3630:3001@1.067,2,1,{},
3630121,[Oracle Envoy (Giant)] Attack,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,236300121,c3630:3002@2.167,2,1,{},
3630131,[Oracle Envoy (Giant)] Attack,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,236300131,c3630:3003@1.500;c3630:3003@3.267;c3630:3003@4.133;c3630:3003@6.233,2,1,{},
3630141,[Oracle Envoy (Giant)] Attack,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,236300141,c3630:3004@1.667;c3630:3004@2.567;c3630:3004@3.200,2,1,{},
3630143,[Oracle Envoy (Giant)] Attack,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,236300143,,2,1,{},
3650410,[Guardian] Bullet,D,Small mouth and torso false positives,small-short-enemy-bullet,0,0,0,0,3650410,236500410,c3650:3031@1.033,17,16,{},
3650800,[Guardian] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,3650800,236500800,,17,16,{},
3650900,[Guardian] Bullet - Spiked Sowrdspear AoE,B,Guardian swordspear impact pulses,airborne-avoidance;small-short-enemy-bullet,0,0,1,0,3650900,236500900,c3650:1003000@2.300;c3650:1003001@2.100;c3650:1003002@2.000;c3650:1003003@2.100;c3650:1003004@1.033;c3650:1003005@1.300;c3650:1003006@1.933;c3650:1003007@2.233;c3650:1003016@1.767,17,16,{},
3660191,[Gostoc] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3660191,236600191;236600190;236600240;236600280,,80,55,{},
3660201,[Gostoc] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3660201,236600201;236600200;236600250;236600290,,80,55,{},
3660220,[Gostoc] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3660220,236600220,,80,55,{},
3660320,[Gostoc] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3660320,236600320,,80,55,{},
3660322,[Gostoc] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3660322,236600322;236600321;236600320;236600323,,80,55,{},
3660323,[Gostoc] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3660323,236600323,,80,55,{},
3661926,[Putrid Corpse 1] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,3661926,236610926,,42,34,{},
3661927,[Putrid Corpse 1] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,3661927,236610927,,42,34,{},
3662926,[Putrid Corpse 2] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,3662926,236620926,,27,9,{},
3662927,[Putrid Corpse 2] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,3662927,236620927,,27,9,{},
3700190,[Depraved Perfumer] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3700110;3700170;3700171;3700172;3700190;3700191,237000110;237000170;237000171;237000172,c3700:2003001@0.900;c3700:2003007@0.700;c3700:2003007@1.100;c3700:3002@1.000;c3700:3003001@0.867;c3700:3003011@3.267;c3700:3007@1.267;c3700:3007@1.300;c3700:3007@1.333;c3700:3021@1.300;c3700:3021@1.333;c3700:3021@1.367,20,11,{},
3700290,[Depraved Perfumer] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,3700500;3700501;3700502;3700503;3700510;3700511;3700512;3700520;3700530;3700531;3700532;3700540;3700560;3700580;3700581;3700582;3700583;3700584;3700585;3700586;3700587;3700630;3700631;3700632;3700633;3700640;3700641;3700642;3700643;3700644;3700645;3700646;3700647;3700648;3700650;3700700;3700710;3700720;3700730;3700740,237000500;237000501;237000502;237000503;237000510;237000511;237000512;237000520;237000530;237000531;237000532;237000540;237000560;237000580;237000581;237000582;237000583;237000584;237000585;237000586;237000587;237000630;237000631;237000632;237000633;237000640;237000641;237000642;237000643;237000644;237000645;237000646;237000647;237000648;237000700;237000710;237000720;237000730;237000740,c3700:1003011@1.400;c3700:1003012@0.767;c3700:1003022@0.500;c3700:1003022@1.033;c3700:1003023@1.100;c3700:1003028@0.833;c3700:1003029@0.967;c3700:3017@1.033;c3700:3017@1.100;c3700:3017@1.167;c3700:3017@1.233;c3700:3017@1.300;c3700:3017@1.367;c3700:3017@1.433;c3700:3017@1.500;c3700:3017@1.567;c3700:3025@1.300;c3700:3025@1.333;c3700:3025@1.367;c3700:3030@0.500;c3700:3030@0.533;c3700:3030@0.600;c3700:3030@0.633;c3700:3031@1.267;c3700:3031@1.300;c3700:3031@1.333;c3700:3032@1.100;c3700:3033@1.067;c3700:3033@1.100;c3700:3033@1.133;c3700:3033@1.167;c3700:3033@1.200;c3700:3033@1.233;c3700:3033@1.267;c3700:3033@1.300;c3700:3034@1.233;c3700:3034@1.267;c3700:3034@1.300;c3700:3035@1.333;c3700:3035@1.367;c3700:3035@1.400;c3700:3036@0.600;c3700:3038@0.933;c3700:3038@0.967;c3700:3038@1.000;c3700:3038@1.033,20,11,{},
